0.99535,0.99228,0.98852,0.98448,0.97913,0.9735,0.96764,0.96248,0.9572,0.95253,0.94805,0.94437,0.94145,0.93907,0.93752,0.93703,0.93753,0.93891,0.94114,0.94409,0.94788,0.95229,0.95725,0.96255,0.96797,0.97334,0.97855,0.98345,0.98799,0.99216,0.99623,1
0.99691,0.99448,0.99131,0.98757,0.98364,0.97827,0.97282,0.96712,0.96226,0.95714,0.95276,0.9487,0.94552,0.94296,0.94098,0.93996,0.93997,0.94086,0.94254,0.94495,0.94812,0.95203,0.95655,0.96147,0.96669,0.97203,0.97726,0.98234,0.98717,0.99166,0.99599,1
0.99796,0.99607,0.9936,0.99036,0.98669,0.9828,0.97747,0.97216,0.96671,0.96206,0.95709,0.95313,0.94958,0.94681,0.9446,0.94311,0.94263,0.94309,0.94427,0.9462,0.94883,0.95225,0.9563,0.96087,0.96582,0.97102,0.97623,0.98136,0.98641,0.99118,0.99574,1
0.99788,0.99704,0.99503,0.99262,0.98947,0.98579,0.98191,0.97671,0.97164,0.96636,0.96198,0.95726,0.95371,0.95068,0.94825,0.94645,0.9455,0.94554,0.94632,0.94777,0.94993,0.95286,0.95648,0.96068,0.96532,0.97033,0.97546,0.98059,0.98572,0.99072,0.99551,1
0.99529,0.99659,0.99583,0.99393,0.99153,0.98853,0.98498,0.98103,0.97606,0.97113,0.96615,0.96204,0.95763,0.95455,0.95192,0.94987,0.94855,0.94818,0.94856,0.94963,0.95135,0.95383,0.95702,0.96084,0.96518,0.96993,0.97493,0.98003,0.98517,0.9903,0.99529,1
0.9645,0.99224,0.9949,0.99443,0.99279,0.99045,0.98758,0.98418,0.98038,0.97543,0.97076,0.96604,0.96219,0.95823,0.9556,0.95338,0.95169,0.95088,0.95098,0.95173,0.953,0.95507,0.95786,0.96131,0.96534,0.96982,0.97465,0.97969,0.98478,0.98995,0.9951,1
0.89955,0.95394,0.98585,0.99288,0.99291,0.99165,0.9894,0.98668,0.98343,0.97963,0.97487,0.97048,0.96604,0.96254,0.95902,0.95697,0.95495,0.95367,0.95336,0.95379,0.95482,0.95649,0.95894,0.96204,0.96575,0.96997,0.9746,0.97951,0.98456,0.98972,0.99494,1
0.83412,0.89775,0.94673,0.97678,0.99063,0.9913,0.9905,0.9884,0.98573,0.98274,0.9789,0.97439,0.97027,0.96616,0.96303,0.95994,0.9583,0.9566,0.95581,0.95596,0.95671,0.95805,0.96019,0.96297,0.96637,0.97033,0.97474,0.9795,0.98448,0.98959,0.99482,1
0.78648,0.84344,0.89853,0.94203,0.97031,0.98824,0.98957,0.98923,0.98739,0.98482,0.98209,0.97829,0.97403,0.97018,0.96642,0.96364,0.96098,0.95951,0.9584,0.95815,0.95869,0.95979,0.96154,0.96405,0.96716,0.97085,0.97504,0.97963,0.9845,0.98956,0.99476,1
0.76247,0.80588,0.85396,0.90108,0.93937,0.96599,0.98606,0.98786,0.98795,0.98642,0.98395,0.9815,0.97781,0.97378,0.97019,0.96682,0.96443,0.96214,0.96105,0.96045,0.96069,0.96159,0.96308,0.96527,0.96809,0.97152,0.97547,0.97987,0.98462,0.9896,0.99475,1
0.75926,0.78809,0.82401,0.86453,0.9047,0.93831,0.96314,0.98404,0.98622,0.98673,0.98551,0.98309,0.98096,0.97741,0.97363,0.97036,0.96743,0.96537,0.96351,0.96288,0.96278,0.96343,0.96469,0.96658,0.96913,0.9723,0.976,0.9802,0.9848,0.98969,0.99478,1
0.77141,0.78664,0.81014,0.8402,0.87455,0.90888,0.9383,0.96127,0.97972,0.98472,0.98554,0.98466,0.98234,0.98049,0.97706,0.97351,0.97075,0.96811,0.96653,0.96512,0.96497,0.96532,0.96634,0.96798,0.97024,0.97314,0.97662,0.98061,0.98505,0.98982,0.99482,1
0.79213,0.79631,0.80911,0.82885,0.85443,0.88377,0.9132,0.93905,0.95995,0.97568,0.98341,0.98442,0.98377,0.98166,0.98001,0.97678,0.97357,0.97127,0.96907,0.96789,0.96697,0.9673,0.96807,0.96944,0.97145,0.97409,0.97733,0.9811,0.98534,0.98998,0.99489,1
0.81649,0.81259,0.81667,0.82771,0.84476,0.86682,0.89208,0.9175,0.94026,0.95909,0.97305,0.98223,0.98324,0.9828,0.98108,0.97965,0.97666,0.97393,0.97198,0.9702,0.96946,0.96906,0.96985,0.97098,0.9727,0.97507,0.97809,0.98166,0.98569,0.99016,0.99497,1
0.84086,0.83168,0.82946,0.83352,0.84342,0.85834,0.87761,0.89955,0.92168,0.94179,0.95866,0.97144,0.98116,0.98216,0.98188,0.98058,0.97939,0.97676,0.97456,0.97288,0.97153,0.97122,0.97138,0.97245,0.97403,0.97608,0.97886,0.98222,0.98609,0.99038,0.99507,1
0.86294,0.85116,0.84463,0.84363,0.84776,0.85664,0.87002,0.88709,0.90628,0.92567,0.94349,0.95864,0.97045,0.98022,0.98123,0.98107,0.98023,0.97926,0.97703,0.97546,0.97391,0.97305,0.97319,0.97371,0.97523,0.97712,0.97966,0.98281,0.98651,0.99063,0.99517,1
0.88213,0.8696,0.86049,0.85595,0.85569,0.85984,0.86808,0.88019,0.89541,0.91232,0.92942,0.94527,0.9589,0.96995,0.97948,0.98047,0.98041,0.98004,0.97931,0.97752,0.97612,0.97509,0.97477,0.97531,0.97625,0.97817,0.98046,0.9834,0.98693,0.99091,0.99529,1
0.89848,0.88608,0.87588,0.86893,0.86569,0.86613,0.8703,0.87806,0.88916,0.90276,0.91779,0.93295,0.94713,0.95946,0.96983,0.97889,0.97993,0.98002,0.98002,0.97954,0.97811,0.97694,0.97651,0.97667,0.97763,0.97903,0.98133,0.98401,0.98734,0.99119,0.99543,1
0.91207,0.90035,0.89003,0.8818,0.87652,0.8743,0.87531,0.8795,0.8869,0.89707,0.90932,0.9227,0.9363,0.94898,0.96023,0.96988,0.9785,0.97965,0.97993,0.98017,0.97995,0.97885,0.97807,0.97811,0.97878,0.98016,0.98205,0.98468,0.98781,0.99147,0.99557,1
0.92342,0.91277,0.90266,0.89397,0.88738,0.88337,0.88201,0.88341,0.88771,0.89469,0.90407,0.91512,0.92724,0.93938,0.9509,0.96109,0.97017,0.97835,0.97964,0.98032,0.98046,0.98055,0.97976,0.97946,0.97996,0.98109,0.9829,0.98528,0.98828,0.99179,0.99571,1
0.93313,0.92348,0.91389,0.90517,0.8979,0.8926,0.88963,0.88895,0.8907,0.89498,0.90166,0.91031,0.92037,0.93131,0.94235,0.95271,0.96215,0.97064,0.97821,0.97993,0.98085,0.98085,0.98133,0.9809,0.98108,0.98207,0.98362,0.98593,0.98872,0.99209,0.99586,1
0.94164,0.93276,0.92386,0.91531,0.90777,0.90172,0.89755,0.8954,0.89516,0.89726,0.90153,0.90787,0.91583,0.92518,0.93518,0.94515,0.95466,0.96344,0.97126,0.97799,0.98038,0.98115,0.98138,0.98227,0.98223,0.98292,0.98438,0.98639,0.98916,0.99236,0.99601,1
